,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
4,48.0,4.0,alonso,1.0,1.0,Finished,86672.0,170891.0,321576.0,463513.0,598855.0,734523.0,818584.0,902400.0,985817.0,1069100.0,1152324.0,1235430.0,1318548.0,1401625.0,1484496.0,1567725.0,1650958.0,1734011.0,1816918.0,1904006.0,2015126.0,2099286.0,2183193.0,2267081.0,2350585.0,2434120.0,2517882.0,2601317.0,2684576.0,2767876.0,2850867.0,2934132.0,3017391.0,3100438.0,3184117.0,3267700.0,3350800.0,3433922.0,3517274.0,3600610.0,3683518.0,3766672.0,3854215.0,3960762.0,4044166.0,4127597.0,4211284.0,4295156.0,4379109.0,4463055.0,4547018.0,4631631.0,4717806.0
1,48.0,1.0,hamilton,2.0,1.0,Finished,87783.0,172134.0,322968.0,464183.0,599539.0,734848.0,819248.0,903323.0,986877.0,1070225.0,1153657.0,1237024.0,1319975.0,1403057.0,1486189.0,1569175.0,1652111.0,1739423.0,1849114.0,1933079.0,2017003.0,2101040.0,2184805.0,2268777.0,2352670.0,2436477.0,2520140.0,2603760.0,2687445.0,2771445.0,2854882.0,2938494.0,3022016.0,3105527.0,3189272.0,3272770.0,3356375.0,3439902.0,3523358.0,3611814.0,3718118.0,3801300.0,3884810.0,3968285.0,4051952.0,4135707.0,4219162.0,4302591.0,4386113.0,4471077.0,4555208.0,4639532.0,4723868.0
9,48.0,13.0,massa,21.0,22.0,Suspension,88709.0,173381.0,324422.0,465781.0,600383.0,735377.0,820600.0,904571.0,994740.0,1135674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,48.0,8.0,raikkonen,3.0,1.0,Finished,89717.0,175175.0,325506.0,467392.0,601789.0,735991.0,821482.0,906087.0,990609.0,1074874.0,1159159.0,1243044.0,1327087.0,1410881.0,1494562.0,1578471.0,1662268.0,1746066.0,1829639.0,1913157.0,1996527.0,2080443.0,2163924.0,2247435.0,2335467.0,2449336.0,2534185.0,2618855.0,2703469.0,2788230.0,2872887.0,2957509.0,3041960.0,3126540.0,3210768.0,3295272.0,3379545.0,3463891.0,3548220.0,3632529.0,3716613.0,3800992.0,3886443.0,3971436.0,4056420.0,4142322.0,4228189.0,4313914.0,4399869.0,4485405.0,4571292.0,4657416.0,4745131.0
2,48.0,2.0,heidfeld,4.0,1.0,Finished,90714.0,176035.0,326425.0,468864.0,603988.0,736367.0,822212.0,907071.0,991591.0,1076285.0,1160499.0,1244817.0,1328985.0,1413162.0,1497163.0,1581127.0,1665042.0,1749026.0,1832707.0,1916651.0,2004977.0,2114522.0,2199112.0,2283920.0,2368740.0,2453477.0,2538018.0,2622500.0,2707094.0,2791571.0,2875950.0,2960312.0,3044749.0,3129221.0,3213860.0,3298441.0,3382773.0,3467134.0,3555900.0,3664303.0,3749117.0,3834062.0,3919280.0,4004431.0,4089540.0,4174924.0,4260594.0,4346031.0,4431407.0,4516771.0,4602490.0,4688200.0,4774368.0
7,48.0,9.0,kubica,5.0,1.0,Finished,91432.0,177407.0,327114.0,469488.0,604986.0,736682.0,823130.0,908244.0,993069.0,1077581.0,1162234.0,1247596.0,1332189.0,1416614.0,1500901.0,1585103.0,1669250.0,1753623.0,1837673.0,1921611.0,2005596.0,2089504.0,2177724.0,2297996.0,2382987.0,2467817.0,2552983.0,2638063.0,2722954.0,2808047.0,2892954.0,2977845.0,3062778.0,3147718.0,3232592.0,3317414.0,3402076.0,3486953.0,3571619.0,3655855.0,3740241.0,3824511.0,3912937.0,4020463.0,4104735.0,4188932.0,4273009.0,4357162.0,4441439.0,4525849.0,4610083.0,4693996.0,4778364.0
5,48.0,5.0,kovalainen,7.0,1.0,Finished,91805.0,178391.0,327795.0,470538.0,606627.0,737275.0,823906.0,909322.0,994370.0,1079550.0,1164212.0,1249004.0,1333787.0,1418468.0,1503185.0,1587740.0,1672215.0,1756662.0,1840938.0,1925174.0,2014022.0,2125561.0,2210718.0,2296267.0,2381683.0,2467039.0,2552221.0,2637209.0,2722321.0,2807259.0,2892263.0,2977079.0,3061903.0,3146972.0,3231691.0,3316369.0,3401129.0,3485915.0,3570371.0,3654872.0,3743628.0,3852745.0,3937801.0,4022897.0,4107912.0,4192871.0,4278096.0,4362567.0,4447016.0,4531510.0,4615866.0,4700331.0,4784557.0
3,48.0,3.0,rosberg,6.0,1.0,Finished,92845.0,179838.0,328683.0,471822.0,607497.0,738316.0,825470.0,913172.0,999698.0,1085601.0,1171522.0,1257559.0,1344343.0,1430668.0,1516195.0,1601864.0,1687076.0,1772592.0,1858295.0,1944282.0,2030471.0,2115587.0,2200319.0,2285070.0,2369932.0,2454598.0,2539111.0,2623691.0,2708353.0,2796778.0,2910062.0,2995837.0,3081376.0,3167005.0,3252547.0,3337970.0,3423181.0,3508473.0,3593673.0,3678808.0,3763866.0,3849168.0,3934167.0,4019130.0,4104435.0,4190488.0,4275410.0,4360132.0,4444929.0,4529657.0,4614230.0,4698702.0,4783616.0
14,48.0,18.0,button,8.0,1.0,Finished,93411.0,181535.0,329820.0,472605.0,608485.0,738763.0,826277.0,912674.0,999026.0,1085055.0,1171022.0,1257249.0,1343949.0,1430060.0,1515541.0,1601027.0,1686589.0,1772145.0,1857918.0,1944007.0,2031573.0,2117390.0,2202849.0,2288336.0,2373779.0,2458896.0,2543969.0,2628910.0,2713817.0,2798705.0,2883393.0,2967925.0,3056830.0,3168779.0,3254576.0,3340333.0,3425784.0,3511035.0,3596495.0,3681813.0,3767538.0,3853665.0,3939134.0,4024454.0,4109644.0,4194816.0,4279929.0,4364746.0,4449428.0,4534218.0,4619212.0,4704163.0,4789974.0
13,48.0,17.0,webber,9.0,1.0,Finished,93736.0,182093.0,331103.0,473517.0,609571.0,739032.0,826870.0,913905.0,1000460.0,1086613.0,1172610.0,1258779.0,1345232.0,1431644.0,1517969.0,1603702.0,1689380.0,1775109.0,1860869.0,1946186.0,2032116.0,2118130.0,2204253.0,2289481.0,2374686.0,2460721.0,2546038.0,2631064.0,2715910.0,2800872.0,2885940.0,2971483.0,3056675.0,3146133.0,3257848.0,3343572.0,3429299.0,3514897.0,3601427.0,3686976.0,3772380.0,3857658.0,3942790.0,4027923.0,4113329.0,4198153.0,4283161.0,4368141.0,4453327.0,4538589.0,4623631.0,4708698.0,4793685.0
18,48.0,22.0,barrichello,10.0,1.0,Finished,94116.0,182741.0,331882.0,474479.0,610494.0,739881.0,827697.0,914761.0,1001325.0,1087778.0,1174048.0,1260045.0,1346372.0,1432596.0,1518792.0,1604699.0,1690435.0,1776104.0,1861826.0,1947519.0,2033427.0,2119264.0,2205183.0,2291075.0,2376634.0,2461910.0,2547210.0,2632391.0,2717386.0,2802328.0,2887122.0,2972188.0,3057439.0,3147119.0,3259207.0,3344877.0,3430568.0,3516245.0,3603326.0,3688658.0,3773922.0,3859185.0,3944411.0,4029419.0,4114683.0,4199717.0,4284699.0,4369573.0,4454435.0,4539853.0,4624857.0,4709624.0,4794764.0
21,48.0,25.0,wurz,13.0,11.0,+1 Lap,94901.0,183824.0,333647.0,475617.0,611807.0,740446.0,828534.0,915669.0,1002507.0,1088848.0,1175589.0,1262001.0,1348563.0,1435002.0,1523177.0,1609353.0,1696353.0,1782396.0,1868388.0,1954265.0,2040250.0,2126876.0,2212838.0,2299261.0,2385101.0,2470967.0,2556504.0,2642045.0,2727525.0,2812861.0,2898102.0,2983246.0,3068748.0,3153853.0,3239182.0,3324609.0,3415014.0,3528471.0,3613846.0,3699319.0,3784536.0,3869536.0,3954566.0,4039709.0,4124787.0,4210263.0,4297123.0,4382389.0,4467476.0,4552661.0,4638946.0,4725759.0,
11,48.0,15.0,trulli,11.0,1.0,Finished,95350.0,184472.0,334684.0,476583.0,613341.0,740694.0,829265.0,916375.0,1003243.0,1089705.0,1176055.0,1262731.0,1349552.0,1435506.0,1521823.0,1607233.0,1692590.0,1777849.0,1862979.0,1948513.0,2034211.0,2120111.0,2205670.0,2291551.0,2377211.0,2462733.0,2547996.0,2633137.0,2718386.0,2807518.0,2920874.0,3006228.0,3091680.0,3177148.0,3262695.0,3348073.0,3434918.0,3520361.0,3605709.0,3691170.0,3776412.0,3861638.0,3946695.0,4031594.0,4116629.0,4201493.0,4286212.0,4370930.0,4455552.0,4541095.0,4625871.0,4710647.0,4795542.0
17,48.0,21.0,fisichella,12.0,11.0,+1 Lap,95622.0,184955.0,335441.0,477539.0,614732.0,740951.0,830302.0,918236.0,1004830.0,1091502.0,1178918.0,1264872.0,1351105.0,1437256.0,1524198.0,1611079.0,1697384.0,1784218.0,1869878.0,1955705.0,2041793.0,2128044.0,2214447.0,2300379.0,2386083.0,2471441.0,2557154.0,2642606.0,2728130.0,2813538.0,2899223.0,2984072.0,3073267.0,3183761.0,3269692.0,3354628.0,3439651.0,3525519.0,3610560.0,3695786.0,3780969.0,3866142.0,3951371.0,4036652.0,4121899.0,4207190.0,4292122.0,4377327.0,4462214.0,4549000.0,4634321.0,4719466.0,
10,48.0,14.0,coulthard,22.0,3.0,Accident,96129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,48.0,19.0,davidson,14.0,11.0,+1 Lap,96582.0,186124.0,336534.0,478968.0,615728.0,742107.0,830434.0,917642.0,1004206.0,1090948.0,1177463.0,1263745.0,1350351.0,1436521.0,1523755.0,1610598.0,1696918.0,1783406.0,1869309.0,1955350.0,2041265.0,2127603.0,2213853.0,2299611.0,2386006.0,2472643.0,2558546.0,2644115.0,2729696.0,2815278.0,2900811.0,2986191.0,3071547.0,3156708.0,3245941.0,3358690.0,3444342.0,3530099.0,3616022.0,3702125.0,3787937.0,3873332.0,3958736.0,4045157.0,4130661.0,4215777.0,4301023.0,4387914.0,4473314.0,4558710.0,4643850.0,4729356.0,
8,48.0,11.0,sato,16.0,11.0,+1 Lap,96907.0,189241.0,344028.0,484586.0,623170.0,744482.0,833350.0,920701.0,1008891.0,1095853.0,1183064.0,1270801.0,1357418.0,1444321.0,1530534.0,1616687.0,1703283.0,1789658.0,1875777.0,1961769.0,2048158.0,2134465.0,2220482.0,2306739.0,2393501.0,2479641.0,2565133.0,2650674.0,2736205.0,2822113.0,2907768.0,2993190.0,3078645.0,3168160.0,3280498.0,3366311.0,3451949.0,3537782.0,3623575.0,3709008.0,3794485.0,3880047.0,3965749.0,4051513.0,4137862.0,4223052.0,4308177.0,4393467.0,4478136.0,4563024.0,4648184.0,4733034.0,
19,48.0,23.0,ralf_schumacher,15.0,11.0,+1 Lap,97095.0,186821.0,338124.0,480061.0,616793.0,742479.0,831046.0,918480.0,1005553.0,1092503.0,1179624.0,1266130.0,1352479.0,1438582.0,1524875.0,1611677.0,1698035.0,1784727.0,1870851.0,1956743.0,2042745.0,2128762.0,2214969.0,2301222.0,2387162.0,2473253.0,2559169.0,2644692.0,2730198.0,2815730.0,2906274.0,3018211.0,3103559.0,3189885.0,3275820.0,3361434.0,3447250.0,3533152.0,3619023.0,3704786.0,3790192.0,3875846.0,3962306.0,4047849.0,4133116.0,4218335.0,4305132.0,4390179.0,4475130.0,4560256.0,4645786.0,4730818.0,
20,48.0,24.0,liuzzi,17.0,11.0,+1 Lap,97259.0,187827.0,340372.0,481761.0,618823.0,743290.0,831600.0,919654.0,1007310.0,1094213.0,1181235.0,1268470.0,1355347.0,1442395.0,1528870.0,1615267.0,1701534.0,1787960.0,1874171.0,1960327.0,2046672.0,2132830.0,2218848.0,2304825.0,2391121.0,2477180.0,2563076.0,2648983.0,2734823.0,2820644.0,2906708.0,2996606.0,3109088.0,3194906.0,3281483.0,3367814.0,3453735.0,3539783.0,3625724.0,3711491.0,3796940.0,3882579.0,3969187.0,4055019.0,4140392.0,4225939.0,4311533.0,4397084.0,4482561.0,4568039.0,4653742.0,4739339.0,
12,48.0,16.0,sutil,19.0,11.0,+1 Lap,97606.0,187909.0,341366.0,482829.0,620458.0,743538.0,831999.0,920368.0,1007770.0,1095042.0,1181831.0,1268959.0,1356036.0,1442896.0,1529652.0,1616175.0,1702492.0,1788631.0,1874922.0,1961127.0,2051836.0,2166598.0,2253548.0,2340108.0,2426240.0,2512435.0,2598381.0,2685446.0,2772961.0,2858338.0,2944175.0,3030247.0,3116326.0,3202052.0,3288161.0,3373895.0,3464421.0,3577746.0,3665886.0,3752330.0,3838371.0,3924536.0,4010714.0,4096975.0,4182983.0,4269098.0,4354935.0,4442402.0,4528292.0,4617068.0,4703131.0,4789036.0,
22,48.0,29.0,yamamoto,20.0,11.0,+1 Lap,98508.0,188928.0,343032.0,483797.0,621989.0,744190.0,832457.0,920330.0,1008327.0,1095367.0,1182534.0,1271563.0,1358137.0,1444820.0,1531667.0,1618191.0,1704259.0,1790342.0,1876413.0,1967235.0,2080347.0,2167557.0,2254559.0,2341463.0,2428040.0,2514627.0,2602128.0,2689805.0,2776066.0,2862402.0,2948331.0,3034335.0,3119835.0,3205313.0,3296094.0,3410545.0,3497511.0,3584371.0,3670927.0,3757229.0,3843890.0,3930533.0,4016858.0,4103344.0,4191723.0,4279251.0,4366449.0,4453978.0,4542476.0,4628846.0,4714823.0,4800701.0,
16,48.0,20.0,vettel,18.0,11.0,+1 Lap,109240.0,227021.0,344656.0,485028.0,624239.0,744911.0,833826.0,921518.0,1009449.0,1096887.0,1183810.0,1272033.0,1359078.0,1445822.0,1532488.0,1619074.0,1705370.0,1791729.0,1877680.0,1965923.0,2051795.0,2137448.0,2223420.0,2309172.0,2394963.0,2480779.0,2566400.0,2652036.0,2737560.0,2823078.0,2913485.0,3026321.0,3112096.0,3197918.0,3284046.0,3369918.0,3455773.0,3541586.0,3627414.0,3713089.0,3799195.0,3885727.0,3972812.0,4058569.0,4144028.0,4229974.0,4315287.0,4400838.0,4486356.0,4572282.0,4658518.0,4744650.0,
